case_id,invoice_amount,days_overdue,customer_type,credit_score,past_recovery_rate,dispute_history,dca_id,dca_performance_score,sla_breach_count,recovered,customer_id,customer_name,case_created_date,assigned_date,case_status,amount_recovered,payment_date,case_closed_date,risk_score,priority_level,action_count,last_action_type,last_action_date,next_followup_date,escalation_flag,escalation_reason
CASE_18425,129555,48,SME,477,0.62,0,DCA_A,65,3,1,CUST_19424,David Rodriguez,2024-11-28,2024-11-30,PAID,119302.69,2025-01-12,2025-01-12,44.6,LOW,5,SMS,2024-12-19,,1,SLA Breach
CASE_18426,360446,123,SME,586,0.58,0,DCA_C,88,4,0,CUST_19425,Jennifer Gonzalez,2024-09-14,2024-09-14,OPEN,0.0,,,51.3,MEDIUM,5,WhatsApp Reminder,2024-10-14,2025-01-22,1,SLA Breach
CASE_18427,389552,82,Enterprise,778,0.46,0,DCA_D,51,2,0,CUST_19426,Smith Enterprises,2024-10-25,2024-10-28,OPEN,0.0,,,24.8,LOW,14,WhatsApp Reminder,2025-01-09,2025-01-17,1,SLA Breach
CASE_18428,23830,109,Enterprise,857,0.92,1,DCA_B,91,1,0,CUST_19427,Davis Enterprises,2024-09-28,2024-09-28,IN_PROGRESS,0.0,,,33.6,LOW,8,Call,2025-01-04,2025-01-26,1,SLA Breach
CASE_18429,221897,7,Enterprise,737,0.92,0,DCA_B,71,0,1,CUST_19428,Garcia Holdings,2025-01-08,2025-01-09,PAID,213026.59,2025-01-13,2025-01-13,11.8,LOW,10,WhatsApp Reminder,2025-01-09,,0,
CASE_18430,257234,99,SME,857,0.54,0,DCA_D,51,1,0,CUST_19429,John Williams,2024-10-08,2024-10-10,OPEN,0.0,,,21.4,LOW,10,Legal Notice,2025-01-06,2025-01-19,1,SLA Breach
CASE_18431,344210,31,SME,524,0.9,0,DCA_B,60,2,1,CUST_19430,Susan Davis,2024-12-15,2024-12-16,PAID,311710.99,2025-01-06,2025-01-06,36.5,LOW,12,SMS,2025-01-03,,1,SLA Breach
CASE_18432,270735,102,SME,304,0.7,0,DCA_D,66,1,0,CUST_19431,Linda Miller,2024-10-05,2024-10-08,IN_PROGRESS,0.0,,,72.3,MEDIUM,7,Legal Notice,2025-01-05,2025-01-20,1,SLA Breach
CASE_18433,98878,56,Enterprise,409,0.81,0,DCA_C,90,1,1,CUST_19432,Johnson Enterprises,2024-11-20,2024-11-21,PAID,93700.4,2024-12-07,2024-12-07,52.5,MEDIUM,13,Legal Notice,2024-11-26,,1,SLA Breach
CASE_18434,130407,99,Enterprise,542,0.36,1,DCA_B,77,0,1,CUST_19433,Anderson Inc,2024-10-08,2024-10-10,PAID,123786.03,2024-10-10,2024-10-10,60.0,MEDIUM,11,WhatsApp Reminder,2024-10-10,,0,
CASE_18435,121869,5,SME,450,0.31,1,DCA_A,53,1,1,CUST_19434,David Hernandez,2025-01-10,2025-01-10,PAID,114484.77,2025-01-13,2025-01-13,47.5,LOW,6,Legal Notice,2025-01-12,,1,SLA Breach
CASE_18436,262716,30,SME,818,0.63,0,DCA_D,76,1,1,CUST_19435,Thomas Wilson,2024-12-16,2024-12-19,PAID,237481.99,2024-12-31,2024-12-31,9.6,LOW,6,SMS,2024-12-28,,1,SLA Breach
CASE_18437,288539,22,SME,613,0.35,1,DCA_B,95,1,1,CUST_19436,Sarah Jones,2024-12-24,2024-12-27,PAID,266929.54,2025-01-14,2025-01-14,36.4,LOW,5,SMS,2025-01-06,,1,SLA Breach
CASE_18438,452398,145,SME,576,0.88,1,DCA_D,51,1,0,CUST_19437,Barbara Lopez,2024-08-23,2024-08-25,OPEN,0.0,,,67.1,MEDIUM,13,SMS,2024-12-12,2025-01-16,1,SLA Breach
CASE_18439,21738,138,SME,458,0.83,0,DCA_C,92,1,1,CUST_19438,Susan Garcia,2024-08-30,2024-09-02,PAID,21513.76,2024-09-05,2024-09-05,66.3,MEDIUM,5,SMS,2024-09-03,,1,SLA Breach
CASE_18440,138703,170,SME,454,0.76,0,DCA_B,85,1,0,CUST_19439,Charles Miller,2024-07-29,2024-07-31,OPEN,0.0,,,73.8,MEDIUM,11,Call,2024-11-17,2025-01-27,1,SLA Breach
CASE_18441,153977,27,SME,693,0.32,0,DCA_A,87,1,1,CUST_19440,Karen Anderson,2024-12-19,2024-12-19,PAID,149568.5,2024-12-29,2024-12-29,20.3,LOW,1,WhatsApp Reminder,2024-12-24,,1,SLA Breach
CASE_18442,24056,127,Enterprise,371,0.6,1,DCA_C,85,2,0,CUST_19441,Garcia Holdings,2024-09-10,2024-09-12,OPEN,0.0,,,81.8,HIGH,1,WhatsApp Reminder,2024-11-25,2025-01-25,1,Contact Info Invalid
CASE_18443,245746,135,Enterprise,861,0.35,0,DCA_D,54,2,0,CUST_19442,Jones Enterprises,2024-09-02,2024-09-05,IN_PROGRESS,0.0,,,29.0,LOW,7,SMS,2024-09-05,2025-01-19,1,SLA Breach
CASE_18444,388800,23,Enterprise,400,0.9,0,DCA_B,77,0,1,CUST_19443,Garcia Logistics,2024-12-23,2024-12-23,PAID,354919.45,2025-01-13,2025-01-13,46.0,LOW,2,Physical Visit,2025-01-05,,0,
CASE_18445,120316,75,SME,467,0.7,0,DCA_D,58,2,0,CUST_19444,Mary Williams,2024-11-01,2024-11-01,IN_PROGRESS,0.0,,,51.5,MEDIUM,14,SMS,2024-12-16,2025-01-21,1,SLA Breach
CASE_18446,487298,117,Enterprise,877,0.4,0,DCA_A,63,2,0,CUST_19445,Anderson Holdings,2024-09-20,2024-09-22,OPEN,0.0,,,23.5,LOW,14,Email,2024-10-01,2025-01-22,1,SLA Breach
CASE_18447,171519,136,SME,541,0.66,0,DCA_C,70,1,0,CUST_19446,Susan Rodriguez,2024-09-01,2024-09-03,IN_PROGRESS,0.0,,,58.3,MEDIUM,4,Physical Visit,2024-11-20,2025-01-19,1,SLA Breach
CASE_18448,59418,8,SME,415,0.38,1,DCA_C,61,3,0,CUST_19447,William Jones,2025-01-07,2025-01-07,OPEN,0.0,,,51.3,MEDIUM,13,Call,2025-01-14,2025-01-24,1,SLA Breach
CASE_18449,304334,101,SME,571,0.39,0,DCA_D,96,0,0,CUST_19448,Richard Johnson,2024-10-06,2024-10-07,IN_PROGRESS,0.0,,,47.8,LOW,13,Physical Visit,2024-10-11,2025-01-19,0,
CASE_18450,31014,5,SME,604,0.35,1,DCA_D,90,0,0,CUST_19449,James Davis,2025-01-10,2025-01-12,IN_PROGRESS,0.0,,,33.5,LOW,6,Email,2025-01-12,2025-01-23,0,
CASE_18451,209071,86,SME,337,0.87,0,DCA_B,64,1,0,CUST_19450,Charles Johnson,2024-10-21,2024-10-22,IN_PROGRESS,0.0,,,65.7,MEDIUM,13,WhatsApp Reminder,2024-12-29,2025-01-16,1,SLA Breach
CASE_18452,243989,130,SME,825,0.65,0,DCA_B,96,0,0,CUST_19451,James Anderson,2024-09-07,2024-09-08,DISPUTE,0.0,,,31.2,LOW,13,SMS,2024-12-13,2025-01-28,1,Dispute Raised
CASE_18453,186350,179,SME,384,0.51,0,DCA_B,77,1,0,CUST_19452,Richard Williams,2024-07-20,2024-07-23,OPEN,0.0,,,82.1,HIGH,2,SMS,2024-07-30,2025-01-23,1,SLA Breach
CASE_18454,392707,12,Enterprise,543,0.3,1,DCA_B,60,2,1,CUST_19453,Rodriguez Corp,2025-01-03,2025-01-05,PAID,388429.33,2025-01-15,2025-01-15,40.6,LOW,2,SMS,2025-01-14,,1,SLA Breach
CASE_18455,268924,47,Enterprise,448,0.61,0,DCA_B,69,2,0,CUST_19454,Martinez Holdings,2024-11-29,2024-11-30,IN_PROGRESS,0.0,,,47.0,LOW,14,Email,2024-12-27,2025-01-16,1,SLA Breach
CASE_18456,489859,26,SME,618,0.63,0,DCA_A,76,0,1,CUST_19455,Joseph Jones,2024-12-20,2024-12-21,PAID,479461.0,2025-01-09,2025-01-09,26.9,LOW,13,Legal Notice,2025-01-04,,0,
CASE_18457,195330,102,SME,597,0.52,0,DCA_B,81,0,1,CUST_19456,William Williams,2024-10-05,2024-10-07,PAID,195192.3,2024-11-18,2024-11-18,45.7,LOW,14,WhatsApp Reminder,2024-11-10,,0,
CASE_18458,495339,120,SME,370,0.61,1,DCA_C,98,1,0,CUST_19457,Jennifer Brown,2024-09-17,2024-09-17,DISPUTE,0.0,,,80.3,HIGH,8,Legal Notice,2024-10-26,2025-01-28,1,High Value Risk
CASE_18459,47192,173,Enterprise,896,0.37,0,DCA_C,98,1,1,CUST_19458,Smith Systems,2024-07-26,2024-07-28,PAID,45988.57,2024-12-28,2024-12-28,34.3,LOW,14,WhatsApp Reminder,2024-11-04,,1,SLA Breach
CASE_18460,457516,70,SME,576,0.9,0,DCA_C,99,4,0,CUST_19459,John Martinez,2024-11-06,2024-11-07,DISPUTE,0.0,,,40.5,LOW,2,Email,2025-01-06,2025-01-22,1,Contact Info Invalid
CASE_18461,372019,2,SME,412,0.47,0,DCA_D,62,0,1,CUST_19460,Linda Gonzalez,2025-01-13,2025-01-13,PAID,341880.86,2025-01-14,2025-01-14,40.3,LOW,8,Email,2025-01-13,,0,
CASE_18462,488720,26,SME,874,0.92,0,DCA_C,53,1,0,CUST_19461,Charles Martinez,2024-12-20,2024-12-22,OPEN,0.0,,,3.6,LOW,2,Call,2024-12-23,2025-01-18,1,High Value Risk
CASE_18463,366273,14,SME,388,0.62,1,DCA_D,97,2,1,CUST_19462,Barbara Anderson,2025-01-01,2025-01-02,PAID,364043.21,2025-01-08,2025-01-08,55.1,MEDIUM,14,Email,2025-01-03,,1,SLA Breach
CASE_18464,48923,82,Enterprise,376,0.86,0,DCA_B,63,1,0,CUST_19463,Anderson Holdings,2024-10-25,2024-10-25,IN_PROGRESS,0.0,,,61.3,MEDIUM,4,WhatsApp Reminder,2024-12-29,2025-01-25,1,SLA Breach
CASE_18465,94196,102,SME,418,0.68,1,DCA_B,55,2,0,CUST_19464,Barbara Johnson,2024-10-05,2024-10-07,IN_PROGRESS,0.0,,,71.9,MEDIUM,14,Physical Visit,2024-11-24,2025-01-22,1,SLA Breach
CASE_18466,7395,32,Enterprise,582,0.85,1,DCA_A,52,2,0,CUST_19465,Davis Holdings,2024-12-14,2024-12-14,IN_PROGRESS,0.0,,,41.5,LOW,2,Legal Notice,2024-12-22,2025-01-16,1,SLA Breach
CASE_18467,369593,62,Enterprise,528,0.31,0,DCA_A,79,0,0,CUST_19466,Brown LLC,2024-11-14,2024-11-16,DISPUTE,0.0,,,43.1,LOW,1,SMS,2024-11-30,2025-01-21,1,High Value Risk
CASE_18468,388891,115,SME,435,0.42,1,DCA_A,91,1,1,CUST_19467,Barbara Martinez,2024-09-22,2024-09-23,PAID,388739.89,2024-11-28,2024-11-28,73.3,MEDIUM,7,WhatsApp Reminder,2024-11-14,,1,SLA Breach
CASE_18469,233456,30,Enterprise,713,0.53,0,DCA_A,61,1,1,CUST_19468,Smith Systems,2024-12-16,2024-12-17,PAID,216729.09,2025-01-11,2025-01-11,19.1,LOW,12,Physical Visit,2024-12-20,,1,SLA Breach
CASE_18470,413995,141,Enterprise,422,0.49,0,DCA_A,55,0,0,CUST_19469,Lopez Corp,2024-08-27,2024-08-28,OPEN,0.0,,,70.2,MEDIUM,9,Email,2024-10-02,2025-01-26,0,
CASE_18471,76028,168,Enterprise,329,0.92,0,DCA_C,74,1,0,CUST_19470,Miller Systems,2024-07-31,2024-08-01,OPEN,0.0,,,84.7,HIGH,7,Legal Notice,2024-10-06,2025-01-23,1,SLA Breach
CASE_18472,427938,31,Enterprise,317,0.56,1,DCA_B,76,4,1,CUST_19471,Rodriguez Technologies,2024-12-15,2024-12-18,PAID,427160.33,2024-12-24,2024-12-24,65.3,MEDIUM,5,Email,2024-12-21,,1,SLA Breach
CASE_18473,405327,37,Enterprise,322,0.93,1,DCA_D,84,1,0,CUST_19472,Garcia Enterprises,2024-12-09,2024-12-11,DISPUTE,0.0,,,66.2,MEDIUM,10,SMS,2024-12-23,2025-01-22,1,SLA Breach
CASE_18474,247463,173,SME,337,0.72,0,DCA_D,98,1,1,CUST_19473,Elizabeth Johnson,2024-07-26,2024-07-26,PAID,238377.42,2024-09-20,2024-09-20,85.1,HIGH,10,Call,2024-08-08,,1,SLA Breach
CASE_18475,146056,102,Enterprise,547,0.84,1,DCA_C,84,2,0,CUST_19474,Gonzalez LLC,2024-10-05,2024-10-05,IN_PROGRESS,0.0,,,60.2,MEDIUM,5,WhatsApp Reminder,2025-01-15,2025-01-28,1,SLA Breach
CASE_18476,495768,128,SME,660,0.56,0,DCA_A,56,0,1,CUST_19475,Joseph Lopez,2024-09-09,2024-09-12,PAID,480282.26,2024-12-14,2024-12-14,45.7,LOW,1,Physical Visit,2024-10-30,,0,
CASE_18477,360320,86,SME,841,0.42,1,DCA_B,69,1,0,CUST_19476,Mary Davis,2024-10-21,2024-10-23,OPEN,0.0,,,29.9,LOW,8,Call,2024-11-25,2025-01-24,1,SLA Breach
CASE_18478,208400,59,SME,418,0.33,1,DCA_A,92,2,0,CUST_19477,Michael Rodriguez,2024-11-17,2024-11-19,IN_PROGRESS,0.0,,,62.4,MEDIUM,14,Email,2025-01-02,2025-01-25,1,SLA Breach
CASE_18479,260315,28,SME,759,0.73,0,DCA_A,59,0,1,CUST_19478,Barbara Jones,2024-12-18,2024-12-20,PAID,236728.71,2025-01-08,2025-01-08,14.5,LOW,9,Legal Notice,2025-01-05,,0,
CASE_18480,294068,122,SME,373,0.93,0,DCA_B,60,0,0,CUST_19479,Richard Gonzalez,2024-09-15,2024-09-18,IN_PROGRESS,0.0,,,70.5,MEDIUM,5,Legal Notice,2024-09-19,2025-01-28,0,
CASE_18481,450919,61,SME,882,0.38,1,DCA_D,90,0,1,CUST_19480,Linda Johnson,2024-11-15,2024-11-17,PAID,442126.81,2024-12-15,2024-12-15,20.6,LOW,9,Legal Notice,2024-11-17,,0,
CASE_18482,299721,147,Enterprise,572,0.8,0,DCA_B,56,3,0,CUST_19481,Johnson Inc,2024-08-21,2024-08-23,OPEN,0.0,,,57.9,MEDIUM,5,Physical Visit,2024-10-04,2025-01-23,1,SLA Breach
CASE_18483,143783,171,Enterprise,779,0.54,0,DCA_C,65,3,1,CUST_19482,Wilson Inc,2024-07-28,2024-07-31,PAID,141213.29,2024-11-23,2024-11-23,44.5,LOW,7,Physical Visit,2024-10-17,,1,SLA Breach
CASE_18484,90548,16,SME,624,0.95,0,DCA_C,52,1,1,CUST_19483,Sarah Wilson,2024-12-30,2025-01-01,PAID,85806.97,2025-01-04,2025-01-04,24.1,LOW,4,Physical Visit,2025-01-01,,1,SLA Breach
CASE_18485,262288,69,SME,661,0.87,0,DCA_B,74,2,1,CUST_19484,John Miller,2024-11-07,2024-11-09,PAID,249028.09,2025-01-08,2025-01-08,32.5,LOW,14,Email,2024-12-19,,1,SLA Breach
CASE_18486,498085,44,SME,440,0.45,0,DCA_A,72,0,0,CUST_19485,Joseph Garcia,2024-12-02,2024-12-04,OPEN,0.0,,,47.1,LOW,6,Physical Visit,2024-12-31,2025-01-16,1,Customer Unresponsive
CASE_18487,130093,113,Enterprise,306,0.8,1,DCA_D,77,3,0,CUST_19486,Smith Group,2024-09-24,2024-09-24,IN_PROGRESS,0.0,,,84.6,HIGH,6,Physical Visit,2024-10-15,2025-01-22,1,SLA Breach
CASE_18488,240835,138,SME,800,0.78,0,DCA_B,70,0,0,CUST_19487,Patricia Lopez,2024-08-30,2024-08-30,OPEN,0.0,,,35.2,LOW,10,Physical Visit,2024-10-09,2025-01-22,0,
CASE_18489,402312,175,SME,367,0.8,0,DCA_C,53,0,1,CUST_19488,Thomas Rodriguez,2024-07-24,2024-07-26,PAID,375076.1,2024-10-13,2024-10-13,82.8,HIGH,7,Email,2024-10-11,,0,
CASE_18490,333699,19,Enterprise,766,0.35,0,DCA_B,92,2,1,CUST_19489,Johnson LLC,2024-12-27,2024-12-29,PAID,300999.5,2025-01-02,2025-01-02,11.9,LOW,1,Call,2025-01-02,,1,SLA Breach
CASE_18491,356992,84,Enterprise,729,0.83,0,DCA_A,94,1,0,CUST_19490,Miller Holdings,2024-10-23,2024-10-26,OPEN,0.0,,,29.7,LOW,7,SMS,2024-12-18,2025-01-23,1,SLA Breach
CASE_18492,211084,93,SME,846,0.47,1,DCA_A,92,2,0,CUST_19491,Mary Williams,2024-10-14,2024-10-16,OPEN,0.0,,,31.0,LOW,14,Call,2024-12-15,2025-01-22,1,Dispute Raised
CASE_18493,275398,179,Enterprise,328,0.68,0,DCA_C,57,3,0,CUST_19492,Garcia LLC,2024-07-20,2024-07-21,IN_PROGRESS,0.0,,,87.2,HIGH,13,Physical Visit,2024-07-23,2025-01-24,1,SLA Breach
CASE_18494,392554,141,Enterprise,655,0.38,1,DCA_B,99,0,0,CUST_19493,Lopez Inc,2024-08-27,2024-08-29,OPEN,0.0,,,59.1,MEDIUM,3,Email,2024-11-15,2025-01-21,0,
CASE_18495,234027,144,SME,333,0.66,0,DCA_C,79,1,0,CUST_19494,Richard Gonzalez,2024-08-24,2024-08-25,OPEN,0.0,,,79.0,HIGH,4,Email,2024-08-25,2025-01-21,1,Refusal to Pay
CASE_18496,475336,163,SME,559,0.89,0,DCA_B,85,2,0,CUST_19495,James Smith,2024-08-05,2024-08-05,OPEN,0.0,,,62.7,MEDIUM,5,Call,2024-08-14,2025-01-19,1,Dispute Raised
CASE_18497,404181,100,SME,612,0.42,1,DCA_C,80,0,1,CUST_19496,Michael Williams,2024-10-07,2024-10-08,PAID,372608.83,2024-12-09,2024-12-09,53.9,MEDIUM,1,Call,2024-12-02,,0,
CASE_18498,213072,39,Enterprise,640,0.86,0,DCA_A,81,1,1,CUST_19497,Smith LLC,2024-12-07,2024-12-09,PAID,205329.2,2025-01-12,2025-01-12,27.8,LOW,14,SMS,2024-12-29,,1,SLA Breach
CASE_18499,253029,67,SME,749,0.58,1,DCA_A,86,2,0,CUST_19498,Patricia Garcia,2024-11-09,2024-11-12,OPEN,0.0,,,34.1,LOW,10,Physical Visit,2024-11-18,2025-01-26,1,SLA Breach
CASE_18500,214047,73,SME,703,0.51,0,DCA_B,85,0,0,CUST_19499,Linda Miller,2024-11-03,2024-11-06,OPEN,0.0,,,29.6,LOW,3,Physical Visit,2024-12-28,2025-01-17,0,
CASE_18501,456203,50,SME,305,0.34,0,DCA_B,99,1,0,CUST_19500,Susan Miller,2024-11-26,2024-11-26,IN_PROGRESS,0.0,,,60.7,MEDIUM,10,Call,2024-12-21,2025-01-28,1,SLA Breach
CASE_18502,370169,53,SME,840,0.64,0,DCA_C,85,2,1,CUST_19501,Patricia Gonzalez,2024-11-23,2024-11-26,PAID,353238.77,2025-01-11,2025-01-11,12.7,LOW,12,Email,2024-12-23,,1,SLA Breach
CASE_18503,135509,46,Enterprise,635,0.43,0,DCA_D,87,0,1,CUST_19502,Jones Enterprises,2024-11-30,2024-12-02,PAID,128654.46,2024-12-29,2024-12-29,29.8,LOW,7,WhatsApp Reminder,2024-12-05,,0,
CASE_18504,242784,52,Enterprise,692,0.91,1,DCA_D,83,2,0,CUST_19503,Martinez Group,2024-11-24,2024-11-24,OPEN,0.0,,,35.9,LOW,6,Email,2025-01-05,2025-01-24,1,SLA Breach
CASE_18505,300107,124,Enterprise,848,0.45,0,DCA_C,79,0,0,CUST_19504,Smith Holdings,2024-09-13,2024-09-14,OPEN,0.0,,,27.7,LOW,1,Legal Notice,2025-01-12,2025-01-21,0,
CASE_18506,492192,157,SME,781,0.68,0,DCA_C,76,0,0,CUST_19505,Michael Lopez,2024-08-11,2024-08-12,OPEN,0.0,,,41.2,LOW,3,Physical Visit,2025-01-10,2025-01-28,0,
CASE_18507,8273,5,Enterprise,722,0.66,0,DCA_C,57,5,1,CUST_19506,Brown Group,2025-01-10,2025-01-11,PAID,7696.39,2025-01-11,2025-01-11,12.7,LOW,10,Email,2025-01-11,,1,SLA Breach
CASE_18508,20330,74,SME,874,0.52,0,DCA_D,83,1,1,CUST_19507,Jessica Gonzalez,2024-11-02,2024-11-02,PAID,19876.88,2024-11-13,2024-11-13,14.3,LOW,12,Physical Visit,2024-11-03,,1,SLA Breach
CASE_18509,157566,95,SME,538,0.85,0,DCA_C,64,1,0,CUST_19508,Michael Garcia,2024-10-12,2024-10-13,OPEN,0.0,,,49.5,LOW,7,Physical Visit,2024-11-29,2025-01-26,1,SLA Breach
CASE_18510,81422,75,SME,549,0.42,1,DCA_A,78,0,0,CUST_19509,Linda Lopez,2024-11-01,2024-11-03,OPEN,0.0,,,54.0,MEDIUM,9,SMS,2024-11-03,2025-01-29,1,Refusal to Pay
CASE_18511,389233,168,Enterprise,546,0.83,0,DCA_A,56,3,0,CUST_19510,Williams Systems,2024-07-31,2024-08-02,OPEN,0.0,,,65.0,MEDIUM,4,WhatsApp Reminder,2024-12-14,2025-01-18,1,SLA Breach
CASE_18512,8212,116,SME,851,0.43,0,DCA_A,53,0,1,CUST_19511,William Wilson,2024-09-21,2024-09-24,PAID,7608.77,2024-10-11,2024-10-11,25.7,LOW,10,Legal Notice,2024-10-10,,0,
CASE_18513,237131,130,SME,363,0.33,0,DCA_C,90,2,0,CUST_19512,Mary Davis,2024-09-07,2024-09-08,OPEN,0.0,,,73.2,MEDIUM,11,Email,2025-01-04,2025-01-21,1,Customer Unresponsive
CASE_18514,481657,68,SME,421,0.91,0,DCA_C,96,0,0,CUST_19513,Karen Martinez,2024-11-08,2024-11-09,OPEN,0.0,,,54.1,MEDIUM,3,Physical Visit,2024-11-21,2025-01-28,1,Contact Info Invalid
CASE_18515,92594,80,SME,424,0.71,0,DCA_A,84,5,0,CUST_19514,Barbara Martinez,2024-10-27,2024-10-30,OPEN,0.0,,,56.5,MEDIUM,8,Call,2024-11-09,2025-01-16,1,SLA Breach
CASE_18516,137152,105,Enterprise,836,0.71,0,DCA_A,97,0,1,CUST_19515,Miller Enterprises,2024-10-02,2024-10-02,PAID,125397.53,2024-12-21,2024-12-21,24.6,LOW,13,Call,2024-11-06,,0,
CASE_18517,299819,69,SME,661,0.47,0,DCA_C,57,1,0,CUST_19516,Barbara Hernandez,2024-11-07,2024-11-08,IN_PROGRESS,0.0,,,32.5,LOW,7,Physical Visit,2025-01-11,2025-01-29,1,SLA Breach
CASE_18518,27007,163,SME,335,0.39,0,DCA_C,72,0,0,CUST_19517,Elizabeth Rodriguez,2024-08-05,2024-08-05,IN_PROGRESS,0.0,,,83.0,HIGH,8,WhatsApp Reminder,2024-11-07,2025-01-23,0,
CASE_18519,118805,142,Enterprise,407,0.76,0,DCA_D,99,1,0,CUST_19518,Rodriguez Enterprises,2024-08-26,2024-08-27,OPEN,0.0,,,71.8,MEDIUM,1,WhatsApp Reminder,2025-01-10,2025-01-16,1,SLA Breach
CASE_18520,349785,143,SME,485,0.64,0,DCA_A,80,2,0,CUST_19519,Jessica Davis,2024-08-25,2024-08-27,DISPUTE,0.0,,,65.0,MEDIUM,11,Call,2024-11-22,2025-01-17,1,Dispute Raised
CASE_18521,100815,134,SME,760,0.51,0,DCA_D,97,1,1,CUST_19520,John Hernandez,2024-09-03,2024-09-03,PAID,91169.93,2024-10-13,2024-10-13,38.0,LOW,4,Email,2024-10-06,,1,SLA Breach
CASE_18522,313959,16,Enterprise,318,0.51,0,DCA_D,75,0,0,CUST_19521,Williams Systems,2024-12-30,2024-12-30,IN_PROGRESS,0.0,,,51.9,MEDIUM,6,Physical Visit,2025-01-06,2025-01-16,0,
CASE_18523,350626,87,SME,393,0.88,0,DCA_A,65,0,0,CUST_19522,John Rodriguez,2024-10-20,2024-10-23,IN_PROGRESS,0.0,,,60.9,MEDIUM,14,Call,2024-12-12,2025-01-29,0,
CASE_18524,267783,124,SME,654,0.88,0,DCA_C,92,2,0,CUST_19523,Mary Williams,2024-09-13,2024-09-15,IN_PROGRESS,0.0,,,45.4,LOW,1,Legal Notice,2024-12-06,2025-01-27,1,SLA Breach
CASE_18525,330737,174,SME,427,0.48,1,DCA_D,99,1,0,CUST_19524,Sarah Rodriguez,2024-07-25,2024-07-27,IN_PROGRESS,0.0,,,87.1,HIGH,7,Call,2024-08-09,2025-01-22,1,SLA Breach
CASE_18526,83038,140,SME,614,0.82,1,DCA_B,70,1,1,CUST_19525,Linda Davis,2024-08-28,2024-08-30,PAID,79459.56,2024-12-08,2024-12-08,62.6,MEDIUM,6,WhatsApp Reminder,2024-10-31,,1,SLA Breach
CASE_18527,361043,41,Enterprise,681,0.45,0,DCA_C,62,1,0,CUST_19526,Smith Solutions,2024-12-05,2024-12-08,IN_PROGRESS,0.0,,,24.5,LOW,10,Legal Notice,2024-12-18,2025-01-27,1,SLA Breach
CASE_18528,270880,119,Enterprise,774,0.83,0,DCA_D,54,0,0,CUST_19527,Jones Solutions,2024-09-18,2024-09-20,OPEN,0.0,,,33.4,LOW,8,SMS,2024-12-08,2025-01-19,0,
CASE_18529,258506,19,Enterprise,697,0.38,1,DCA_B,60,2,0,CUST_19528,Garcia Systems,2024-12-27,2024-12-29,IN_PROGRESS,0.0,,,28.1,LOW,13,Legal Notice,2025-01-15,2025-01-24,1,SLA Breach
CASE_18530,21473,76,SME,541,0.79,0,DCA_C,95,1,1,CUST_19529,Sarah Martinez,2024-10-31,2024-11-02,PAID,19418.78,2024-12-24,2024-12-24,45.0,LOW,10,Physical Visit,2024-11-29,,1,SLA Breach
CASE_18531,133771,109,SME,451,0.66,1,DCA_B,50,5,0,CUST_19530,John Jones,2024-09-28,2024-10-01,DISPUTE,0.0,,,70.5,MEDIUM,8,WhatsApp Reminder,2024-11-28,2025-01-21,1,Customer Unresponsive
CASE_18532,130801,119,SME,718,0.38,0,DCA_A,59,3,0,CUST_19531,Barbara Lopez,2024-09-18,2024-09-19,OPEN,0.0,,,38.4,LOW,5,SMS,2024-11-29,2025-01-26,1,SLA Breach
CASE_18533,432235,113,SME,810,0.7,0,DCA_D,67,1,0,CUST_19532,Charles Martinez,2024-09-24,2024-09-24,IN_PROGRESS,0.0,,,28.7,LOW,11,SMS,2024-12-09,2025-01-28,1,SLA Breach
CASE_18534,374742,2,SME,771,0.43,0,DCA_B,63,0,1,CUST_19533,Patricia Smith,2025-01-13,2025-01-15,PAID,338882.03,2025-01-15,2025-01-15,7.6,LOW,14,Call,2025-01-15,,0,
CASE_18535,91623,20,SME,561,0.43,1,DCA_A,89,0,0,CUST_19534,Robert Smith,2024-12-26,2024-12-28,OPEN,0.0,,,40.7,LOW,4,Call,2025-01-12,2025-01-18,0,
CASE_18536,230097,119,SME,778,0.59,0,DCA_D,91,0,1,CUST_19535,James Garcia,2024-09-18,2024-09-19,PAID,215547.68,2024-09-22,2024-09-22,33.0,LOW,9,Legal Notice,2024-09-19,,0,
CASE_18537,303964,95,Enterprise,803,0.93,0,DCA_A,55,0,0,CUST_19536,Anderson Logistics,2024-10-12,2024-10-13,IN_PROGRESS,0.0,,,25.4,LOW,12,Email,2024-10-28,2025-01-24,0,
CASE_18538,220933,137,SME,555,0.88,1,DCA_D,91,2,0,CUST_19537,Richard Anderson,2024-08-31,2024-09-02,DISPUTE,0.0,,,67.3,MEDIUM,11,Legal Notice,2024-10-07,2025-01-17,1,Customer Unresponsive
CASE_18539,324733,21,Enterprise,591,0.84,0,DCA_B,72,0,0,CUST_19538,Williams Solutions,2024-12-25,2024-12-25,OPEN,0.0,,,28.2,LOW,5,Legal Notice,2025-01-06,2025-01-17,1,Contact Info Invalid
CASE_18540,201879,8,SME,584,0.85,0,DCA_A,76,1,0,CUST_19539,Robert Anderson,2025-01-07,2025-01-09,OPEN,0.0,,,26.0,LOW,10,Call,2025-01-15,2025-01-17,1,SLA Breach
